locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_0242	proB	0	256099	257202	1	914	0.133802816901408	1104	133	"gamma-glutamate kinase"
BW25113_0243	proA	0	257214	258467	1	955	0.12400354295837	1254	140	"gamma-glutamylphosphate reductase"
BW25113_0244	thrW	0	258582	258657	1	6	0.072463768115942	76	5	
BW25113_4626	ykfN	0	258861	258923	-1	40	0.0701754385964912	63	4	pseudogene
BW25113_0245	ykfI	0	259039	259380	-1	216	0.116883116883117	342	36	"CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system"
BW25113_0246	yafW	0	259401	259718	-1	411	0.167247386759582	318	48	"CP4-6 prophage; antitoxin of the YkfI-YafW toxin-antitoxin system"
BW25113_4504	ykfH	0	259737	259958	-1	207	0.11	222	22	"uncharacterized protein"
BW25113_0247	ykfG	0	259967	260443	-1	407	0.144186046511628	477	62	"CP4-6 prophage; RadC-like JAB domain protein"
BW25113_0248	yafX	0	260459	260917	-1	365	0.195652173913043	459	81	"CP4-6 prophage; uncharacterized protein"
BW25113_0249	ykfF	0	261015	261254	-1	186	0.152777777777778	240	33	"CP4-6 prophage; uncharacterized protein"
BW25113_0250	ykfB	0	261331	261798	-1	569	0.165876777251185	468	70	"CP4-6 prophage; uncharacterized protein"
BW25113_0251	yafY	0	261821	262264	-1	229	0.13	444	52	"lipoprotein, inner membrane; overproduction stimulates degP expression; CP4-6 prophage"
BW25113_4627	ykfL	0	262264	262485	-1	206	0.16	222	32	pseudogene
BW25113_4628	ykfK	0	262487	262678	-1	141	0.15606936416185	192	27	pseudogene
BW25113_0252	yafZ	0	262895	263716	-1	619	0.139189189189189	822	103	"CP4-6 prophage; conserved protein"
BW25113_0253	ykfA	0	263808	264671	-1	1052	0.200514138817481	864	156	"CP4-6 prophage; putative GTP-binding protein"
BW25113_0254	perR	0	265000	265893	-1	626	0.135403726708075	894	109	"CP4-6 prophage; putative DNA-binding transcriptional regulator"
BW25113_4587	insN	0	265989	267900	1	547	0.0412550842533411	1912	71	pseudogene
BW25113_0256	insI1	0	266314	267465	1	0	0	1152	0	"IS30 transposase"
BW25113_4690	eyeA	0	268291	268365	1	66	0.102941176470588	75	7	
BW25113_0258	ykfC	0	268558	269665	1	967	0.167334669338677	1108	167	pseudogene
BW25113_0259	insH1	0	269812	270828	-1	4	0.00109170305676856	1017	1	"IS5 transposase and trans-activator"
BW25113_0260	mmuP	0	271036	272439	1	901	0.121835443037975	1404	154	"CP4-6 prophage; putative S-methylmethionine transporter"
BW25113_0261	mmuM	0	272426	273358	1	538	0.114285714285714	933	96	"CP4-6 prophage; S-methylmethionine:homocysteine methyltransferase"
BW25113_0262	afuC	0	273467	274513	-1	732	0.137857900318134	1047	130	"CP4-6 prophage; putative ferric transporter subunit"
BW25113_0263	afuB	0	274525	274872	-1	188	0.130573248407643	348	41	pseudogene
BW25113_0264	insB1	0	274889	275392	-1	0	0	504	0	"IS1 transposase B"
BW25113_0265	insA	0	275311	275586	-1	0	0	276	0	"IS1 repressor TnpA"
BW25113_4708	insI1	0	275642	275815	1	27	0.0191082802547771	174	3	pseudogene
BW25113_4505	insX	0	275825	276073	-1	198	0.155555555555556	249	35	pseudogene
BW25113_0266	yagB	0	276138	276446	-1	459	0.175627240143369	309	49	pseudogene
BW25113_0267	yagA	0	276540	277694	-1	1021	0.130769230769231	1155	136	"CP4-6 prophage; putative DNA-binding transcriptional regulator"
BW25113_0268	yagE	0	277989	278897	1	520	0.118437118437118	909	97	"2-keto-3-deoxy gluconate (KDG) aldolase; CP4-6 prophage"
BW25113_0269	yagF	0	278912	280879	1	762	0.105530474040632	1968	187	"CP4-6 prophage; dehydratase family protein"
BW25113_0270	yagG	0	281106	282488	1	1360	0.147791164658635	1383	184	"CP4-6 prophage; putative sugar transporter"
BW25113_0271	yagH	0	282500	284110	1	1388	0.135172413793103	1611	196	"CP4-6 prophage; putative xylosidase/arabinosidase"
BW25113_0272	yagI	0	284115	284873	-1	612	0.152046783625731	759	104	"CP4-6 prophage; putative DNA-binding transcriptional regulator"
BW25113_0273	argF	0	285012	286016	-1	741	0.116022099447514	1005	105	"ornithine carbamoyltransferase 2, chain F; CP4-6 prophage"
BW25113_4688	ykgS	0	286140	286344	1	8	0.0162162162162162	205	3	pseudogene
BW25113_0274	insB1	0	286360	286863	-1	0	0	504	0	"IS1 transposase B"
BW25113_0275	insA	0	286782	287057	-1	0	0	276	0	"IS1 repressor TnpA"
BW25113_0276	yagJ	0	287115	287942	1	1023	0.170241286863271	828	127	pseudogene
BW25113_0277	yagK	0	288033	288659	-1	2372	0.332743362831858	627	188	"CP4-6 prophage; conserved protein"
BW25113_0278	yagL	0	288931	289629	-1	335	0.0825396825396825	699	52	"CP4-6 prophage; DNA-binding protein"
BW25113_0279	yagM	0	289656	290510	-1	25	0.012987012987013	855	10	"CP4-6 prophage; uncharacterized protein"
BW25113_0280	yagN	0	290850	291290	-1	477	0.193954659949622	441	77	"CP4-6 prophage; uncharacterized protein"
BW25113_0281	intF	0	291407	292807	-1	1108	0.125297383029342	1401	158	"CP4-6 prophage; putative phage integrase"
BW25113_4629	ptwF	0	292917	292965	1	2	0.0222222222222222	49	1	pseudogene
BW25113_4694	yagP	0	293092	293430	-1	212	0.140522875816993	339	43	pseudogene
BW25113_4695	ykgT	0	293425	293502	-1	53	0.0985915492957746	78	7	pseudogene
BW25113_0283	paoD	0	293481	294437	-1	751	0.129930394431555	957	112	"moco insertion factor for PaoABC aldehyde oxidoreductase"
BW25113_0284	paoC	0	294447	296645	-1	1371	0.11969696969697	2199	237	"PaoABC aldehyde oxidoreductase, Moco-containing subunit"
BW25113_0285	paoB	0	296642	297598	-1	845	0.135730858468677	957	117	"PaoABC aldehyde oxidoreductase, FAD-containing subunit"
BW25113_0286	paoA	0	297595	298284	-1	642	0.143317230273752	690	89	"PaoABC aldehyde oxidoreductase, 2Fe-2S subunit"
BW25113_0287	yagU	0	298702	299316	1	2001	0.299638989169675	615	166	"DUF1440 family inner membrane protein"
BW25113_0288	ykgJ	0	299564	299893	-1	1398	0.35016835016835	330	104	"UPF0153 cysteine cluster protein"
BW25113_0289	ecpE	0	300206	300916	-1	566	0.1421875	711	91	"ECP production pilus chaperone"
BW25113_0290	ecpD	0	300885	302528	-1	1235	0.136486486486486	1644	202	"polymerized tip adhesin of ECP fibers"
BW25113_0291	ecpC	0	302518	305043	-1	2127	0.139841688654354	2526	318	"ECP production outer membrane protein"
BW25113_0292	ecpB	0	305069	305737	-1	396	0.114427860696517	669	69	"ECP production pilus chaperone"
BW25113_0293	ecpA	0	305795	306382	-1	732	0.192452830188679	588	102	"ECP pilin"
BW25113_0294	ecpR	0	306457	307047	-1	109	0.018796992481203	591	10	"putative transcriptional regulator for the ecp operon"
BW25113_0295	ykgL	0	307823	308050	1	228	0.179611650485437	228	37	"uncharacterized protein"
BW25113_4506	ykgO	0	308085	308225	-1	202	0.188976377952756	141	24	"RpmJ-like protein"
BW25113_0296	ykgM	0	308225	308488	-1	396	0.205882352941176	264	49	"50S ribosomal protein L31 type B; alternative L31 utilized during zinc limitation"
BW25113_4671	ykgR	0	308852	308953	-1	3	0.0217391304347826	102	2	"uncharacterized protein"
BW25113_4630	ykgP	0	309427	309516	-1	50	0.0617283950617284	90	5	pseudogene
BW25113_0297	eaeH	0	310068	310939	1	525	0.0828025477707006	872	65	pseudogene
BW25113_0298	insE1	0	311002	311301	1	0	0	300	0	"IS3 transposase A"
BW25113_0299	insF1	0	311298	312164	1	0	0	867	0	"IS3 transposase B"
BW25113_0300	ykgA	0	312197	312880	-1	79	0.0454545454545455	684	28	pseudogene
BW25113_4631	ykgQ	0	313150	313278	1	158	0.0854700854700855	129	10	pseudogene
BW25113_0301	rclC	0	313437	314030	-1	715	0.114018691588785	594	61	"reactive chlorine species (RCS) stress resistance inner membrane protein"
BW25113_0303	rclB	0	314042	314278	-1	11	0.014018691588785	237	3	"reactive chlorine species (RCS) stress resistance periplasmic protein"
BW25113_0304	rclA	0	314387	315712	-1	2778	0.171691792294807	1326	205	"reactive chlorine stress species (RCS) resistance protein; pyridine nucleotide-dependent disulfide oxidoreductase family"
BW25113_0305	rclR	0	315938	316792	1	1650	0.222077922077922	855	171	"reactive chlorine species (RCS)-specific activator of the rcl genes"
BW25113_0306	ykgE	0	317319	318038	1	1153	0.219135802469136	720	142	"cysteine-rich LutA family protein; putative electron transport chain YkgEFG component"
BW25113_0307	ykgF	0	318049	319476	1	887	0.133748055987558	1428	172	"ferridoxin-like LutB family protein; putative electron transport chain YkgEFG component"
BW25113_0308	ykgG	0	319469	320164	1	532	0.151515151515152	696	95	"LutC family protein; putative electron transport chain YkgEFG component"
BW25113_0310	ykgH	0	320407	321075	-1	2	0.00165837479270315	669	1	"putative inner membrane protein"
BW25113_0311	betA	0	321288	322958	-1	937	0.103058510638298	1671	155	"choline dehydrogenase, a flavoprotein"
BW25113_0312	betB	0	322972	324444	-1	723	0.085972850678733	1473	114	"betaine aldehyde dehydrogenase, NAD-dependent"
BW25113_0313	betI	0	324458	325045	-1	297	0.109433962264151	588	58	"choline-inducible betIBA-betT divergent operon transcriptional repressor"
BW25113_0314	betT	0	325174	327207	1	1059	0.115237575095576	2034	211	"choline transporter of high affinity"
BW25113_0315	yahA	0	328082	329170	1	4296	0.334352701325178	1089	328	"c-di-GMP-specific phosphodiesterase"
BW25113_0316	yahB	0	329212	330144	-1	1606	0.227380952380952	933	191	"putative DNA-bindng transcriptional regulator"
BW25113_0317	yahC	0	330236	330733	-1	452	0.158129175946548	498	71	"putative inner membrane protein"
BW25113_0318	yahD	0	330991	331596	1	386	0.0952380952380952	606	52	"ankyrin repeat protein"
BW25113_0319	yahE	0	331636	332499	1	475	0.096401028277635	864	75	"DUF2877 family protein"
BW25113_0320	yahF	0	332489	334036	1	781	0.0989956958393113	1548	138	"putative NAD(P)-binding succinyl-CoA synthase"
BW25113_0321	yahG	0	334036	335454	1	909	0.0938967136150235	1419	120	"DUF1116 family protein"
BW25113_0323	yahI	0	335876	336826	1	431	0.0992990654205607	951	85	"carbamate kinase-like protein"
BW25113_0324	yahJ	0	336836	338218	1	847	0.121285140562249	1383	151	"putative metallo-dependent hydrolase domain deaminase"
BW25113_0325	yahK	0	338595	339644	1	1157	0.17037037037037	1050	161	"aldehyde reductase, NADPH-dependent, Zn-containing, broad specificity"
BW25113_0326	yahL	0	339887	340702	1	77	0.0272108843537415	816	20	"uncharacterized protein"
BW25113_0327	yahM	0	341115	341360	1	410	0.216216216216216	246	48	"uncharacterized protein"
BW25113_0328	yahN	0	341377	342048	-1	1868	0.252892561983471	672	153	"amino acid exporter for proline, lysine, glutamate, homoserine"
BW25113_0329	yahO	0	342195	342470	1	540	0.184738955823293	276	46	"periplasmic protein, function unknown, YhcN family"
BW25113_0330	prpR	0	342568	344154	-1	997	0.129461161651505	1587	185	"propionate catabolism operon regulatory protein"
BW25113_0331	prpB	0	344393	345283	1	574	0.114713216957606	891	92	"2-methylisocitrate lyase"
BW25113_0333	prpC	0	345723	346892	1	461	0.0949667616334283	1170	100	"2-methylcitrate synthase"
BW25113_0334	prpD	0	346926	348377	1	756	0.111706197398623	1452	146	"2-methylcitrate dehydratase"
BW25113_0335	prpE	0	348417	350303	1	1040	0.101236021188935	1887	172	"propionate--CoA ligase"
BW25113_0336	codB	0	350633	351892	1	533	0.0864197530864197	1260	98	"cytosine transporter"
BW25113_0337	codA	0	351882	353165	1	949	0.133217993079585	1284	154	"cytosine/isoguanine deaminase"
BW25113_0338	cynR	0	353502	354401	-1	395	0.1	900	81	"transcriptional activator of cyn operon; autorepressor"
BW25113_0339	cynT	0	354510	355169	1	315	0.107744107744108	660	64	"carbonic anhydrase"
BW25113_0340	cynS	0	355200	355670	1	234	0.10377358490566	471	44	"cyanate aminohydrolase"
BW25113_0341	cynX	0	355703	356857	1	907	0.155769230769231	1155	162	"putative cyanate transporter"
BW25113_0342	lacA	0	356960	357571	-1	1788	0.274047186932849	612	151	"thiogalactoside acetyltransferase"
BW25113_0343	lacY	0	357637	358890	-1	1598	0.193091231178034	1254	218	"lactose permease"
BW25113_0344	lacZ	0	358942	360066	-1	1014	0.164856860809477	1125	167	pseudogene
BW25113_0345	lacI	0	360661	361743	-1	645	0.132307692307692	1083	129	"DNA-binding transcriptional repressor"
BW25113_0346	mhpR	0	361820	362653	-1	466	0.106524633821571	834	80	"mhp operon transcriptional activator"
BW25113_0347	mhpA	0	362844	364508	1	1083	0.121414276184123	1665	182	"3-(3-hydroxyphenyl)propionate hydroxylase"
BW25113_0348	mhpB	0	364510	365454	1	525	0.117508813160987	945	100	"2,3-dihydroxyphenylpropionate 1,2-dioxygenase"
BW25113_0349	mhpC	0	365457	367561	1	309	0.0364116094986807	2105	69	pseudogene
BW25113_0350	mhpD	0	367571	368380	1	597	0.137174211248285	810	100	"2-keto-4-pentenoate hydratase"
BW25113_0351	mhpF	0	368377	369327	1	639	0.133177570093458	951	114	"acetaldehyde-CoA dehydrogenase II, NAD-binding"
BW25113_0352	mhpE	0	369324	370337	1	420	0.100766703176342	1014	92	"4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I"
BW25113_0353	mhpT	0	370915	372126	1	608	0.120989917506874	1212	132	"3-hydroxyphenylpropionic transporter"
BW25113_0354	yaiL	0	372228	372767	1	620	0.135802469135802	540	66	"DUF2058 family protein"
BW25113_0355	frmB	0	372991	373824	-1	593	0.113182423435419	834	85	"S-formylglutathione hydrolase"
BW25113_0356	frmA	0	373918	375027	-1	681	0.114114114114114	1110	114	"alcohol dehydrogenase class III/glutathione-dependent formaldehyde dehydrogenase"
BW25113_0357	frmR	0	375062	375337	-1	170	0.136546184738956	276	34	"regulator protein that represses frmRAB operon"
BW25113_0358	yaiO	0	375525	376298	-1	1668	0.193687230989957	774	135	"outer membrane protein"
BW25113_4579	yaiX	0	376300	378328	-1	370	0.036672140120416	2029	67	pseudogene
BW25113_0360	insC1	0	376807	377172	1	0	0	366	0	"IS2 repressor TnpA"
BW25113_0361	insD1	0	377130	378035	1	0	0	906	0	"IS2 transposase TnpB"
BW25113_0363	yaiP	0	378195	379391	-1	2134	0.233766233766234	1197	252	"putative family 2 glycosyltransferase"
BW25113_0364	yaiS	0	379515	380072	-1	140	0.0656063618290258	558	33	"putative PIG-L family deacetylase"
BW25113_0365	tauA	0	380688	381650	1	614	0.134948096885813	963	117	"taurine transporter subunit"
BW25113_0366	tauB	0	381663	382430	1	455	0.0895953757225433	768	62	"taurine transporter subunit"
BW25113_0367	tauC	0	382427	383254	1	446	0.0844504021447721	828	63	"taurine transporter subunit"
BW25113_0368	tauD	0	383251	384102	1	461	0.0938722294654498	852	72	"taurine dioxygenase, 2-oxoglutarate-dependent"
BW25113_0369	hemB	0	384209	385183	-1	28	0.00113895216400911	975	1	"5-aminolevulinate dehydratase (porphobilinogen synthase)"
BW25113_4580	yaiT	0	385707	389874	1	4921	0.145522388059701	4168	546	pseudogene
BW25113_0372	insF1	0	387195	388061	-1	0	0	867	0	"IS3 transposase B"
BW25113_0373	insE1	0	388058	388357	-1	0	0	300	0	"IS3 transposase A"
BW25113_0375	yaiV	0	389962	390585	1	207	0.0587188612099644	624	33	"putative transcriptional regulator"
BW25113_0376	ampH	0	390586	391743	-1	1424	0.191754554170662	1158	200	"D-alanyl-D-alanine-carboxypeptidase/endopeptidase; penicillin-binding protein; weak beta-lactamase"
BW25113_0377	sbmA	0	392095	393315	1	677	0.101910828025478	1221	112	"microcin B17 transporter"
BW25113_0378	yaiW	0	393328	394422	1	645	0.110547667342799	1095	109	"putative lipoprotein"
BW25113_0379	yaiY	0	394481	394789	-1	152	0.0896057347670251	309	25	"DUF2755 family inner membrane protein"
BW25113_0380	yaiZ	0	395049	395261	1	240	0.119791666666667	213	23	"DUF2754 family putative inner membrane protein"
BW25113_0381	ddlA	0	395285	396379	-1	545	0.0963488843813387	1095	95	"D-alanine-D-alanine ligase A"
BW25113_0382	iraP	0	396842	397102	1	964	0.293617021276596	261	69	"anti-RssB factor, RpoS stabilzer during Pi starvation; anti-adapter protein"
BW25113_0383	phoA	0	397203	398618	1	1874	0.16	1416	204	"bacterial alkaline phosphatase"
BW25113_0384	psiF	0	398737	399057	1	135	0.110726643598616	321	32	"PsiF family protein"
BW25113_0385	yaiC	0	399159	400274	1	638	0.120398009950249	1116	121	"diguanylate cyclase, cellulose regualtor"
BW25113_0386	proC	0	400291	401100	-1	291	0.0905349794238683	810	66	"pyrroline-5-carboxylate reductase, NAD(P)-binding"
BW25113_0387	yaiI	0	401220	401678	1	337	0.118357487922705	459	49	"UPF0178 family protein"
BW25113_0388	aroL	0	401861	402385	1	340	0.118393234672304	525	56	"shikimate kinase II"
BW25113_0389	yaiA	0	402435	402626	1	106	0.144508670520231	192	25	"OxyR-regulated conserved protein"
BW25113_0390	aroM	0	402884	403561	1	396	0.119476268412439	678	73	"AroM family protein"
BW25113_0391	yaiE	0	403633	403917	1	782	0.291828793774319	285	75	"UPF0345 family protein"
BW25113_0392	ykiA	0	404065	404406	1	1420	0.314935064935065	342	97	pseudogene
BW25113_0393	rdgC	0	404564	405475	-1	560	0.108404384896468	912	89	"nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function"
BW25113_0394	mak	0	405600	406508	1	622	0.113553113553114	909	93	manno(fructo)kinase
BW25113_0396	araJ	0	406753	407937	-1	2460	0.22680412371134	1185	242	"arabinose-inducible putative transporter, MFS family"
BW25113_0397	sbcC	0	408063	411209	-1	1585	0.0974232262619132	3147	276	"exonuclease, dsDNA, ATP-dependent"
BW25113_0398	sbcD	0	411206	412408	-1	735	0.116343490304709	1203	126	"exonuclease, dsDNA, ATP-dependent"
BW25113_0399	phoB	0	412598	413287	1	409	0.123993558776167	690	77	"response regulator in two-component regulatory system with PhoR (or CreC)"
BW25113_0400	phoR	0	413345	414640	1	509	0.101970865467009	1296	119	"sensory histidine kinase in two-component regulatory system with PhoB"
BW25113_0401	brnQ	0	415047	416366	1	929	0.128787878787879	1320	153	"branched-chain amino acid transport system 2 carrier protein; LIV-II transport system for Ile, Leu, and Val"
BW25113_0402	proY	0	416442	417815	1	1090	0.131770412287793	1374	163	"proline-specific permease"
BW25113_0403	malZ	0	417974	419788	1	829	0.109547123623011	1815	179	"maltodextrin glucosidase"
BW25113_0404	acpH	0	419793	420374	-1	226	0.0744274809160305	582	39	"acyl carrier protein (ACP) phosphodiesterase; ACP hydrolyase"
BW25113_0405	queA	0	420467	421537	1	451	0.0881742738589212	1071	85	"S-adenosylmethionine:tRNA ribosyltransferase-isomerase"
BW25113_0406	tgt	0	421593	422720	1	603	0.102362204724409	1128	104	"tRNA-guanine transglycosylase"
BW25113_0407	yajC	0	422743	423075	1	21	0.0366666666666667	333	11	"SecYEG protein translocase auxillary subunit"
BW25113_0408	secD	0	423103	424950	1	0	0	1848	0	"SecYEG protein translocase auxillary subunit"
BW25113_0409	secF	0	424961	425932	1	11	0.00571428571428571	972	5	"SecYEG protein translocase auxillary subunit"
BW25113_0410	yajD	0	426061	426408	1	192	0.0955414012738854	348	30	"HNH nuclease family protein"
BW25113_0411	tsx	0	426585	427469	-1	435	0.0991217063989962	885	79	"nucleoside channel, receptor of phage T6 and colicin K"
BW25113_0412	yajI	0	427768	428307	-1	388	0.102880658436214	540	50	"putative lipoprotein"
BW25113_0413	nrdR	0	428458	428907	1	76	0.0419753086419753	450	17	"Nrd regulon repressor"
BW25113_0414	ribD	0	428911	430014	1	27	0.00100603621730382	1104	1	"fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase"
BW25113_0415	ribE	0	430103	430573	1	0	0	471	0	"riboflavin synthase beta chain"
BW25113_0416	nusB	0	430593	431012	1	11	0.0238095238095238	420	9	"transcription antitermination protein"
BW25113_0417	thiL	0	431090	432067	1	40	0.0147559591373439	978	13	"thiamine monophosphate kinase"
BW25113_0418	pgpA	0	432045	432563	1	101	0.0427350427350427	519	20	"phosphatidylglycerophosphatase A"
BW25113_0419	yajO	0	432617	433591	-1	467	0.0626423690205011	975	55	"2-carboxybenzaldehyde reductase"
BW25113_0420	dxs	0	433771	435633	-1	0	0	1863	0	"1-deoxyxylulose-5-phosphate synthase, thiamine triphosphate-binding, FAD-requiring"
BW25113_0421	ispA	0	435658	436557	-1	0	0	900	0	geranyltranstransferase
BW25113_0422	xseB	0	436557	436799	-1	67	0.0273972602739726	243	6	"exonuclease VII small subunit"
